Id,Label,rel_pers_ref_surname,rel_pers_ref_first_name,full name,birth year,birth country,birth place,death year,death country,death place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,dutch,english,french,german,latin,spanish,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,birth region,death region,printing house,house origion,house note,gender,most involved role,most involved language,most involved period,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,clustering,triangles,eigencentrality,X,Y
124256,Petrus Tossinianensis,Tossinianensis,Petrus,Petrus Tossinianensis,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,2,2,6,0.33706,0.360943,0,0.010621,0.010621,0.000178,0,6,39,1,1,0.027581,474.123779,903.499451
124258,Richard Stanihurst,Stanihurst,Richard,Richard Stanihurst,1547,Ireland,Dublin,1618,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,Britain,,,,,Male or Unspecified,author,LATIN,1610s,2,3,5,0.339179,0.362358,0,0.011497,0.011497,0.000166,0,1,31,1,1,0.029193,-73.262466,973.479492
124259,Jean Herrens,Herrens,Jean,Jean Herrens,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1610s,4,4,6,0.334803,0.348122,0,0.008459,0.008459,0.000334,0,4,97,1,6,0.020643,1184.622925,704.274048
124260,Jean Soteaulx,Soteaulx,Jean,Jean Soteaulx,,,,1567,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,Multi,4,9,6,0.34971,0.375163,0.000403,0.012767,0.012767,0.000335,0,3,92,0.833333,5,0.0349,-598.817383,-827.963928
124261,Augustin Lenglet,Lenglet,Augustin,Augustin Lenglet,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,6,6,5,0.338563,0.351285,0,0.015997,0.015997,0.000323,0,8,70,1,15,0.037452,709.383484,138.629684
124262,Jodocus Lorichius,Lorichius,Jodocus,Jodocus Lorichius,,,,1613,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,Male or Unspecified,translator,LATIN,Multi,8,12,5,0.368241,0.389325,0.000072,0.022563,0.022563,0.000466,0,22,46,0.714286,20,0.056802,122.050781,360.848389
124263,Jacques de Venduille,de Venduille,Jacques,Jacques de Venduille,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.291566,0.310789,0,0.004694,0.004694,0.00012,0,10,77,0,0,0.013123,-953.082153,1427.490112
124264,Jean Castel,Castel,Jean,Jean Castel,,,,,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,2,3,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,4,19,5,0.343556,0.367293,0.000097,0.011706,0.011706,0.000294,0,1,97,0.666667,4,0.031216,-354.743408,-448.096802
124265,Domingo Bañez,Bañez,Domingo,Domingo Bañez,1528,,,1604,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,2,2,6,0.281709,0.291634,0,0.001749,0.001749,0.00021,0,9,43,1,1,0.004638,669.327759,1437.410034
124266,Adriaan Stalpaerts,Stalpaerts,Adriaan,Adriaan Stalpaerts,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1610s,2,2,6,0.281709,0.291634,0,0.001749,0.001749,0.00021,0,9,43,1,1,0.004638,741.445862,1406.16748
124267,Gonzalo de Barnuevo,de Barnuevo,Gonzalo,Gonzalo de Barnuevo,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,5,9,5,0.362639,0.38374,0.000022,0.020394,0.020394,0.000313,0,0,85,0.9,9,0.051199,-258.726898,130.775497
124269,Simon Damblain,Damblain,Simon,Simon Damblain,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,Multi,16,26,5,0.327528,0.352626,0.000105,0.027153,0.027153,0.000656,0,10,2,0.958333,115,0.068025,254.745117,1093.266724
124270,Eustache d'Aoust,d'Aoust,Eustache,Eustache d'Aoust,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,Multi,16,26,5,0.327528,0.352626,0.000105,0.027153,0.027153,0.000656,0,10,2,0.958333,115,0.068025,278.245209,1146.74707
124271,François Triverius,Triverius,François,François Triverius,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,Multi,16,26,5,0.327528,0.352626,0.000105,0.027153,0.027153,0.000656,0,10,2,0.958333,115,0.068025,304.202362,1093.929688
124272,Lieven Pontanus,Pontanus,Lieven,Lieven Pontanus,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,Multi,16,26,5,0.327528,0.352626,0.000105,0.027153,0.027153,0.000656,0,10,2,0.958333,115,0.068025,333.666718,1140.388794
124273,Jean Du Fay,Du Fay,Jean,Jean Du Fay,,,,1472,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,14,23,5,0.368374,0.390626,0.000002,0.036992,0.036992,0.000659,0,22,55,0.945055,86,0.087645,-19.055538,127.0308
124274,Maximilien Thieulaine,Thieulaine,Maximilien,Maximilien Thieulaine,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,15,32,5,0.372795,0.395577,0.000005,0.040132,0.040132,0.000711,0,22,55,0.933333,98,0.095548,-22.96319,-107.046051
124275,Barthélemy Jacquinot,Jacquinot,Barthélemy,Barthélemy Jacquinot,1569,,,1647,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1610s,1,1,6,0.333822,0.35813,0,0.010175,0.010175,0.000124,0,1,31,0,0,0.026236,-1237.339111,770.740845
124276,Jean Lespagnol,Lespagnol,Jean,Jean Lespagnol,,,,1619,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1610s,15,27,5,0.355348,0.382894,0.000178,0.022885,0.022885,0.000697,0,6,26,0.695238,73,0.060416,-260.487915,320.744812
124277,Louis de Lorraine,de Lorraine,Louis,Louis de Lorraine,1575,,,1621,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1610s,12,24,5,0.343671,0.368138,0,0.01703,0.01703,0.000562,0,6,26,1,66,0.045059,-517.971436,83.474792
124278,N. Bergier,Bergier,N.,N. Bergier,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1610s,12,24,5,0.343671,0.368138,0,0.01703,0.01703,0.000562,0,6,26,1,66,0.045059,-552.525696,132.324615
124279,Rémy Fournival,Fournival,Rémy,Rémy Fournival,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1610s,12,24,5,0.343671,0.368138,0,0.01703,0.01703,0.000562,0,6,26,1,66,0.045059,-646.85437,14.124961
124280,C. Gillat,Gillat,C.,C. Gillat,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1610s,12,24,5,0.343671,0.368138,0,0.01703,0.01703,0.000562,0,6,26,1,66,0.045059,-564.916138,-18.548517
124281,G. Baussonnet,Baussonnet,G.,G. Baussonnet,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1610s,12,24,5,0.343671,0.368138,0,0.01703,0.01703,0.000562,0,6,26,1,66,0.045059,-662.06958,75.305809
124282,S. Barbier,Barbier,S.,S. Barbier,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1610s,12,24,5,0.343671,0.368138,0,0.01703,0.01703,0.000562,0,6,26,1,66,0.045059,-511.327209,0.133959
124283,Baltazar de Canizal,de Canizal,Baltazar,Baltazar de Canizal,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,translator,LATIN,1610s,5,5,6,0.338116,0.363301,0,0.014499,0.014499,0.000332,0,22,35,1,10,0.036918,496.428345,616.18457
124284,Rodrigo Suarez,Suarez,Rodrigo,Rodrigo Suarez,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,2,2,6,0.333876,0.358374,0,0.010452,0.010452,0.000216,0,1,31,1,1,0.027108,-1077.862183,-419.101929
124285,Jacobus Valdesius,Valdesius,Jacobus,Jacobus Valdesius,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,2,2,6,0.333876,0.358374,0,0.010452,0.010452,0.000216,0,1,31,1,1,0.027108,-1151.771973,-239.200745
124286,Antonius de Hennin,de Hennin,Antonius,Antonius de Hennin,1555,France,Valenciennes,1626,Belgium,Ieper,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,dedicatee,LATIN,1620s,9,10,5,0.371714,0.394033,0.001763,0.025098,0.025098,0.00058,0,1,41,0.472222,17,0.063354,518.421753,31.465019
124287,Sébastien Michaelis,Michaelis,Sébastien,Sébastien Michaelis,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1610s,3,4,5,0.360155,0.381301,0.000047,0.016644,0.016644,0.000216,0,1,87,0.666667,2,0.042178,476.527893,378.760345
124288,Anne de Ligne,de Ligne,Anne,Anne de Ligne,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1610s,2,2,6,0.289303,0.302902,0,0.003034,0.003034,0.000193,0,25,88,1,1,0.008072,587.91449,-1090.281738
124289,Jeanne de La Hovardrie,de La Hovardrie,Jeanne,Jeanne de La Hovardrie,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1610s,7,7,6,0.302137,0.317789,0,0.005121,0.005121,0.000438,0,3,52,1,21,0.015209,1475.560669,1250.612915
124290,Marie de La Hovardrie,de La Hovardrie,Marie,Marie de La Hovardrie,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1610s,7,7,6,0.302137,0.317789,0,0.005121,0.005121,0.000438,0,3,52,1,21,0.015209,1383.420532,1303.738525
124291,D.G.L. Nort,Nort,D.G.L.,D.G.L. Nort,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1610s,7,7,6,0.302137,0.317789,0,0.005121,0.005121,0.000438,0,3,52,1,21,0.015209,1403.11145,1237.432495
124292,Jacques Garin,Garin,Jacques,Jacques Garin,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,1610s,7,7,6,0.302137,0.317789,0,0.005121,0.005121,0.000438,0,3,52,1,21,0.015209,1371.000732,1368.632812
124293,Henri de Comont,de Comont,Henri,Henri de Comont,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1610s,11,13,6,0.302315,0.318764,0.000003,0.005635,0.005635,0.000662,0,3,52,0.636364,35,0.01767,1315.841675,1290.650513
124294,Jean Volcart,Volcart,Jean,Jean Volcart,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1610s,7,7,6,0.302137,0.317789,0,0.005121,0.005121,0.000438,0,3,52,1,21,0.015209,1446.338379,1308.760254
124295,Philippe Van Damme,Van Damme,Philippe,Philippe Van Damme,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1610s,2,2,6,0.294879,0.304772,0,0.002111,0.002111,0.000181,0,11,50,1,1,0.005486,-621.37384,1026.502563
124299,Marie de Melun,de Melun,Marie,Marie de Melun,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1610s,2,2,6,0.289303,0.302902,0,0.003034,0.003034,0.000193,0,25,88,1,1,0.008072,722.231873,-1077.164795
124307,Amand d'Anvaing,d'Anvaing,Amand,Amand d'Anvaing,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1610s,2,2,5,0.304154,0.323033,0,0.005898,0.005898,0.000162,0,22,77,1,1,0.015874,-640.17749,1190.743164
124308,Richard Hudleston,Hudleston,Richard,Richard Hudleston,1583,Britain,Lancashire,1655,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,Britain,,,,,Male or Unspecified,Multi,LATIN,1610s,4,6,5,0.354487,0.37561,0,0.017248,0.017248,0.000261,0,10,67,1,6,0.043117,-399.147522,464.959381
124309,Cornelius Canterus,Canterus,Cornelius,Cornelius Canterus,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,Multi,1,2,6,0.250979,0.259764,0,0.000386,0.000386,0.000184,0,5,73,0,0,0.002043,1874.155762,194.790756
124310,Martin Carpelius,Carpelius,Martin,Martin Carpelius,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.255261,0.261618,0,0.00044,0.00044,0.000158,0,4,97,0,0,0.001371,1731.359985,715.934082
124314,Claude Dausque,Dausque,Claude,Claude Dausque,1566,France,Saint-Omer,1644,Belgium,Tournai,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1610s,5,6,5,0.340475,0.361431,0.000373,0.013559,0.013559,0.000316,0,10,88,0.6,6,0.035042,-133.669464,31.431519
124316,Henri de Koker,de Koker,Henri,Henri de Koker,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.250979,0.259764,0,0.000386,0.000386,0.000184,0,5,73,0,0,0.002043,1852.77832,641.80304
124317,Prospero Farinacci,Farinacci,Prospero,Prospero Farinacci,1544,,,1618,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,11,13,6,0.299576,0.314699,0.00003,0.00493,0.00493,0.000652,0,25,87,0.545455,30,0.015398,1582.957031,-401.974792
124318,Engelbert Masius,Masius,Engelbert,Engelbert Masius,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1610s,6,6,6,0.285993,0.300382,0,0.003397,0.003397,0.000393,0,25,87,1,15,0.010365,1682.153564,-625.052002
124319,Bernardino Stefonio,Stefonio,Bernardino,Bernardino Stefonio,1560,,,1620,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1610s,6,6,6,0.285993,0.300382,0,0.003397,0.003397,0.000393,0,25,87,1,15,0.010365,1730.810181,-428.282776
124329,Jean de Monceaux,de Monceaux,Jean,Jean de Monceaux,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1610s,11,11,5,0.362703,0.38526,0,0.028792,0.028792,0.000535,0,22,51,1,55,0.069065,263.187317,337.457062
124330,Philippe Carpentier,Carpentier,Philippe,Philippe Carpentier,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1610s,11,11,5,0.362703,0.38526,0,0.028792,0.028792,0.000535,0,22,51,1,55,0.069065,311.025208,303.90564
124331,Hendrik Van Cuyck,Van Cuyck,Hendrik,Hendrik Van Cuyck,1546,,,1609,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,11,11,5,0.362703,0.38526,0,0.028792,0.028792,0.000535,0,22,51,1,55,0.069065,390.892303,376.810699
124334,Walter Lebrant,Lebrant,Walter,Walter Lebrant,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.255261,0.261618,0,0.00044,0.00044,0.000158,0,4,97,0,0,0.001371,1729.457397,786.965515
124335,Martin Mairesse,Mairesse,Martin,Martin Mairesse,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.285834,0.297024,0,0.002916,0.002916,0.000118,0,22,54,0,0,0.006798,-396.308899,-991.831055
124337,Adrien de Bacquehem,de Bacquehem,Adrien,Adrien de Bacquehem,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1610s,6,6,6,0.302093,0.317545,0,0.004974,0.004974,0.000392,0,3,52,1,15,0.014458,1285.102539,1413.496216
124338,Jacques Norman,Norman,Jacques,Jacques Norman,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1610s,6,6,6,0.302093,0.317545,0,0.004974,0.004974,0.000392,0,3,52,1,15,0.014458,1163.19043,1425.526489
124339,Charles Robert de Bacquehem,de Bacquehem,Charles Robert,Charles Robert de Bacquehem,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1610s,6,6,6,0.302093,0.317545,0,0.004974,0.004974,0.000392,0,3,52,1,15,0.014458,1217.568115,1345.457397
124340,G. de Le Nort,de Le Nort,G.,G. de Le Nort,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,collaborator/contributor/signer,FRENCH,1610s,6,6,6,0.302093,0.317545,0,0.004974,0.004974,0.000392,0,3,52,1,15,0.014458,1222.408081,1416.682861
124341,Ignacio de Brizuela,de Brizuela,Ignacio,Ignacio de Brizuela,1557,Spain,Soria,1629,Spain,Madrid,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,dedicatee,LATIN,1610s,3,6,6,0.306657,0.322585,0.000004,0.007727,0.007727,0.000206,0,25,87,0.666667,2,0.019321,1406.897461,-361.310944
124342,Paul Taintenier,Taintenier,Paul,Paul Taintenier,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.285794,0.299163,0,0.002906,0.002906,0.00012,0,25,87,0,0,0.007446,1719.795288,-281.330872
124344,Michel Vanden Houte,Vanden Houte,Michel,Michel Vanden Houte,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,2,3,6,0.288043,0.300236,0.000041,0.003356,0.003356,0.000204,0,4,97,0,0,0.00817,1233.476318,457.001495
124346,Pierre Vander Tombe,Vander Tombe,Pierre,Pierre Vander Tombe,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.285834,0.297024,0,0.002916,0.002916,0.000118,0,22,54,0,0,0.006798,-242.816544,-1059.383911
124371,Henry Beuzeignies,Beuzeignies,Henry,Henry Beuzeignies,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,dedicatee,FRENCH,1610s,5,5,6,0.29736,0.310691,0,0.003746,0.003746,0.000338,0,0,81,1,10,0.01121,-842.708191,-308.899078
124372,Antoine de Cardon,de Cardon,Antoine,Antoine de Cardon,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.255261,0.261618,0,0.00044,0.00044,0.000158,0,4,97,0,0,0.001371,1701.58252,1069.102661
124373,Jacques de Houst,de Houst,Jacques,Jacques de Houst,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.255261,0.261618,0,0.00044,0.00044,0.000158,0,4,97,0,0,0.001371,1742.283081,997.23114
124374,Georges de Joncheere,de Joncheere,Georges,Georges de Joncheere,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.250979,0.259764,0,0.000386,0.000386,0.000184,0,5,73,0,0,0.002043,2074.27002,36.698158
124375,Jean des Loix,Des Loix,Jean,Jean des Loix,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1630s,3,3,6,0.267415,0.276447,0,0.00123,0.00123,0.000281,0,3,96,1,3,0.003956,1878.70752,-370.272583
124376,Bertin Fournier,Fournier,Bertin,Bertin Fournier,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.255261,0.261618,0,0.00044,0.00044,0.000158,0,4,97,0,0,0.001371,1803.573364,737.399475
124377,Mathias Hourier,Hourier,Mathias,Mathias Hourier,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,2,2,6,0.287276,0.299463,0.001279,0.002937,0.002937,0.000261,0,5,73,0,0,0.00743,-370.506592,-1092.438599
124378,Grégoire de Liege,de Liege,Grégoire,Grégoire de Liege,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.285794,0.299163,0,0.002906,0.002906,0.00012,0,25,87,0,0,0.007446,1782.246338,-146.776093
124379,Antoine Maillart,Maillart,Antoine,Antoine Maillart,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.255261,0.261618,0,0.00044,0.00044,0.000158,0,4,97,0,0,0.001371,1738.466919,650.438171
124380,Claude Museur,Museur,Claude,Claude Museur,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.285794,0.299163,0,0.002906,0.002906,0.00012,0,25,87,0,0,0.007446,1709.327515,15.798529
124381,Marc Tevre,Tevre,Marc,Marc Tevre,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,1,1,6,0.255261,0.261618,0,0.00044,0.00044,0.000158,0,4,97,0,0,0.001371,1838.758789,858.030273
