ODIS_PERS_ID,Degree,Degree Centrality,Eigenvector,Clustering,Closeness,Betweenness,modularity_class,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
123795,10,0.0048543689320388345,0.017053120321114664,0.6444444444444445,0.33252624999010927,0.00023328800110537077,6,de Bourgogne,Nicolas,Nicolas de Bourgogne,1586.0,,,1649.0,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,Male or Unspecified,commentator/eulogist,Multi,Multi
123796,1,0.0004854368932038835,0.00038633144006377336,0.0,0.2497610851725417,0.0,5,Woyen,Nicolas,Nicolas Woyen,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123797,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Mallapert,Charles,Charles Mallapert,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123798,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Agache,Robert,Robert Agache,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123799,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Phalaesius,Pierre,Pierre Phalaesius,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123800,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,de Beaucamp,Guillaume,Guillaume de Beaucamp,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123801,2,0.000970873786407767,0.005998454234246598,1.0,0.30227419524215743,0.0,3,Bersuire,Pierre,Pierre Bersuire,,,,1362.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123802,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Bernard,Anselme,Anselme Bernard,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123803,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Blan-pain,Jacques,Jacques Blan-pain,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123804,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Brauwere,Gaspard,Gaspard Brauwere,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123805,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Broux,Pierre,Pierre Broux,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123806,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Cantineau,Philippe,Philippe Cantineau,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123807,9,0.004368932038834952,0.006364218074260293,1.0,0.31424037949619843,0.0,3,Galle,Theodoor,Theodoor Galle,1571.0,,,1633.0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,Galle,Low Countries,,Male or Unspecified,engraver/etcher/illustrator,LATIN,1620s
123808,9,0.004368932038834952,0.006364218074260293,1.0,0.31424037949619843,0.0,3,de Mauville,Renutius,Renutius de Mauville,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1620s
123810,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Chombar,Philippe,Philippe Chombar,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123812,14,0.006796116504854369,0.03292959920673913,0.38461538461538464,0.37862816326824805,0.0008586232458500143,1,Choquet,François-Hyacinthe,François-Hyacinthe Choquet,1580.0,France,Lille,1645.0,Belgium,Antwerpen,0,0,5,0,0,1,0,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,2,4,1,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1620s
123813,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Coquot,Etienne,Etienne Coquot,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123814,1,0.0004854368932038835,0.004279506121229947,0.0,0.3004047332777677,0.0,3,Daverout,Pierre,Pierre Daverout,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123815,1,0.0004854368932038835,0.00038633144006377336,0.0,0.2497610851725417,0.0,5,de Hooghe,Martin,Martin de Hooghe,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123816,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Planchon,Arnold,Arnold Planchon,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123817,2,0.000970873786407767,0.006043038089955876,0.0,0.3134196564279183,0.00016927238260888922,3,de Hurter,Jacques,Jacques de Hurter,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123818,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Prevost,Pierre,Pierre Prevost,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123819,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Descamps,Nicolas,Nicolas Descamps,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123820,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Pureur,David,David Pureur,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123821,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Desgrullier,Jacques,Jacques Desgrullier,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123822,5,0.0024271844660194173,0.00680914219597946,0.3,0.31117274918995125,0.0003628052088007135,3,des Mons,Augustin,Augustin des Mons,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123823,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Reignart,Philippe,Philippe Reignart,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123824,2,0.000970873786407767,0.004986732359298206,0.0,0.3045303095520705,8.942007261579857e-05,2,Desperies,Jacques,Jacques Desperies,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123826,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Druet,Adrien,Adrien Druet,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123827,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Roos,Cornelis,Cornelis Roos,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123828,2,0.000970873786407767,0.004986732359298206,0.0,0.3045303095520705,8.942007261579857e-05,7,du Coulombier,Jean,Jean du Coulombier,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123829,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,du Puis,Robert,Robert du Puis,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123830,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,du Toict,Jacques,Jacques du Toict,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123831,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Fontaine,Baudoin,Baudoin Fontaine,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123832,3,0.0014563106796116505,9.656365223367782e-05,1.0,0.22963175863229632,0.0,38,Reich,W.,W. Reich,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,engraver/etcher/illustrator,LATIN,1600s
123833,3,0.0014563106796116505,9.656365223367782e-05,1.0,0.22963175863229632,0.0,38,Gosin,C.,C. Gosin,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,engraver/etcher/illustrator,LATIN,1600s
123834,5,0.0024271844660194173,0.015442890277300765,1.0,0.3498025623609946,0.0,1,Gauslini,Bernardino,Bernardino Gauslini,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123835,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Roymans,Jean Denys,Jean Denys Roymans,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123836,1,0.0004854368932038835,0.004279506121229947,0.0,0.3004047332777677,0.0,3,Genain,Paschase,Paschase Genain,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123837,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Goffin,Noël,Noël Goffin,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123838,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Rythovius,Jacques,Jacques Rythovius,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123839,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Scivel,Michel,Michel Scivel,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123840,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,d'Ivoire,Jean,Jean d'Ivoire,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123841,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Sebastiani,Martin,Martin Sebastiani,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123842,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Seneca,Julius,Julius Seneca,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123843,5,0.0024271844660194173,0.015451486578453393,1.0,0.34194578338741544,0.0,25,Du Parque,Pierre,Pierre Du Parque,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,dedicatee,LATIN,1600s
123844,4,0.001941747572815534,0.01259105103746327,1.0,0.3416594445971061,0.0,1,Brouart,Louis,Louis Brouart,1582.0,France,Aire-sur-la-Lys,1643.0,France,Cambrai,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,translator,FRENCH,1620s
123845,1,0.0004854368932038835,0.00038633144006377336,0.0,0.2497610851725417,0.0,5,de Laderierre,Jacques,Jacques de Laderierre,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123846,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,de Lalobbe,Gilbert,Gilbert de Lalobbe,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123847,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Vander Mynsbrugghe,Jacques,Jacques Vander Mynsbrugghe,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123848,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Wart,Jean,Jean Wart,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123849,1,0.0004854368932038835,0.003223200390572276,0.0,0.28891779403615925,0.0,2,de Le Court,Pierre,Pierre de Le Court,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123850,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Lernould,Pierre,Pierre Lernould,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123851,1,0.0004854368932038835,0.004279506121229947,0.0,0.3004047332777677,0.0,3,Macquet,Pierre,Pierre Macquet,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123853,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Martin,Jacques,Jacques Martin,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123854,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Meurant,Philippe,Philippe Meurant,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123855,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Williamson,Edward,Edward Williamson,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123856,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Wullins,Robert,Robert Wullins,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s
123857,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,de Mey,Walerand,Walerand de Mey,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123858,2,0.000970873786407767,0.006043038089955876,0.0,0.3134196564279183,0.00016927238260888922,7,Middelem,Pierre,Pierre Middelem,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123859,4,0.001941747572815534,0.01289068032156152,1.0,0.34194578338741544,0.0,1,Morel,Claude,Claude Morel,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1620s
123862,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Olivier,Pierre,Pierre Olivier,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123863,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Patin,Étienne,Étienne Patin,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123864,2,0.000970873786407767,0.006043038089955876,0.0,0.3134196564279183,0.00016927238260888922,7,Persyn,François,François Persyn,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123866,2,0.000970873786407767,0.004986732359298206,0.0,0.3045303095520705,8.942007261579857e-05,7,Peugniet,Georges,Georges Peugniet,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123867,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Pimpresel,Antoine,Antoine Pimpresel,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123868,12,0.005825242718446602,0.02871917649810416,0.3939393939393939,0.3713905959747534,0.0009659423710415428,1,Ribera,Francisco,Francisco Ribera,1537.0,Spain,Villacastín,1591.0,Spain,Salamanca,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,LATIN,Multi
123869,20,0.009708737864077669,0.03451425610506223,0.19473684210526315,0.389470894175128,0.004889165378438833,8,Halloix,Pierre,Pierre Halloix,1571.0,Belgium,Liège,1656.0,Belgium,Liège,0,0,6,0,0,1,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,4,2,2,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1610s
123870,1,0.0004854368932038835,0.00038633144006377336,0.0,0.2497610851725417,0.0,5,Roelof,Georges,Georges Roelof,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123872,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Rumault,Pierre,Pierre Rumault,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123874,1,0.0004854368932038835,0.0012785282607763882,0.0,0.26860415321781705,0.0,5,Sohier,Pierre,Pierre Sohier,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123875,4,0.001941747572815534,0.013137670585120843,1.0,0.3461229290277096,0.0,1,de Avila,Francisco,Francisco de Avila,,,,1604.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123876,9,0.004368932038834952,0.015384578467177978,0.25,0.35112711595341145,0.0035092742211887146,11,de Soto,Domingo,Domingo de Soto,1495.0,Spain,Segovia,1560.0,Spain,Salamanca,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,2,2,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,LATIN,1560s
123878,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Bloem,Guillaume,Guillaume Bloem,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123879,7,0.0033980582524271844,0.017959159473226245,0.38095238095238093,0.35947991959283176,0.0009307452574857015,1,Tixier de Ravisy,Jean,Jean Tixier de Ravisy,,,,1524.0,,,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,2,2,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123880,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Bocquet,François,François Bocquet,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123881,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Bossaert,Christophe,Christophe Bossaert,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123882,1,0.0004854368932038835,0.0017635319687259294,0.0,0.2795352896258318,0.0,7,Van Belle,Jean,Jean Van Belle,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123884,1,0.0004854368932038835,0.004279506121229947,0.0,0.3004047332777677,0.0,3,Vanden Hecke,André,André Vanden Hecke,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123885,1,0.0004854368932038835,0.004279506121229947,0.0,0.3004047332777677,0.0,3,Vermeere,Jean,Jean Vermeere,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123886,1,0.0004854368932038835,0.004279506121229947,0.0,0.3004047332777677,0.0,3,Vust,François,François Vust,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s
123887,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Cardon,Léger,Léger Cardon,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123888,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Carlier,Valentin,Valentin Carlier,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123889,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Caucius,François,François Caucius,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123890,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Colle,Vincent,Vincent Colle,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123891,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,De Smidt,Pierre,Pierre De Smidt,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
123892,1,0.0004854368932038835,0.0013051230607726695,0.0,0.2885091986549739,0.0,9,Despretz,Géry,Géry Despretz,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
